area,sec_id,sec_offset,sec_name,sec_type,ram_addr,file_addr,name,namespace,size,align,type,value
las,4,00001e30,.rodata,data,805ce238,00013898,str_stg8_las_40_las_00013898,las_15.o,0000000c,4,string,stg8_las_40
las,4,00001e3c,.rodata,data,805ce244,000138a4,str_BGM_STG8_LST2_las_000138a4,las_15.o,0000000e,4,string,BGM_STG8_LST2
las,4,00001e4c,.rodata,data,805ce254,000138b4,str_ENV_STG8_LAS1_las_000138b4,las_15.o,0000000e,4,string,ENV_STG8_LAS1
las,4,00001e5c,.rodata,data,805ce264,000138c4,str_stone1_las_000138c4,las_15.o,00000007,4,string,stone1
las,4,00001e64,.rodata,data,805ce26c,000138cc,str_MOBJ_Lv2BigBlock_las_000138cc,las_15.o,00000011,4,string,MOBJ_Lv2BigBlock
las,4,00001e78,.rodata,data,805ce280,000138e0,str_stone2_las_000138e0,las_15.o,00000007,4,string,stone2
las,4,00001e80,.rodata,data,805ce288,000138e8,str_metal1_las_000138e8,las_15.o,00000007,4,string,metal1
las,4,00001e88,.rodata,data,805ce290,000138f0,str_MOBJ_Lv3BigBlock_las_000138f0,las_15.o,00000011,4,string,MOBJ_Lv3BigBlock
las,4,00001e9c,.rodata,data,805ce2a4,00013904,str_metal2_las_00013904,las_15.o,00000007,4,string,metal2
las,4,00001ea4,.rodata,data,805ce2ac,0001390c,str_switch_las_0001390c,las_15.o,00000007,4,string,switch
las,4,00001eac,.rodata,data,805ce2b4,00013914,str_A_pure_las_00013914,las_15.o,00000007,4,string,A_pure
las,4,00001eb8,.rodata,data,805ce2c0,00013920,str_S_door1_las_00013920,las_16.o,00000008,4,string,S_door1
las,4,00001ec0,.rodata,data,805ce2c8,00013928,str_w_bero_1_las_00013928,las_16.o,00000009,4,string,w_bero_1
las,4,00001ecc,.rodata,data,805ce2d4,00013934,str_las_10_las_00013934,las_16.o,00000007,4,string,las_10
las,4,00001ed4,.rodata,data,805ce2dc,0001393c,str_ne_bero_2_las_0001393c,las_16.o,0000000a,4,string,ne_bero_2
las,4,00001ee0,.rodata,data,805ce2e8,00013948,str_box_las_00013948,las_16.o,00000004,4,string,box
las,4,00001ee4,.rodata,data,805ce2ec,0001394c,str_key_las_0001394c,las_16.o,00000004,4,string,key
las,4,00001ee8,.rodata,data,805ce2f0,00013950,str_S_ana_ana_las_00013950,las_16.o,0000000a,4,string,S_ana_ana
las,4,00001ef4,.rodata,data,805ce2fc,0001395c,str_SFX_OFF_WALL_BREAK1_las_0001395c,las_16.o,00000014,4,string,SFX_OFF_WALL_BREAK1
las,4,00001f08,.rodata,data,805ce310,00013970,str_OFF_d_bom_ver2_las_00013970,las_16.o,0000000f,4,string,OFF_d_bom_ver2
las,4,00001f18,.rodata,data,805ce320,00013980,str_ofs_las_00013980,las_16.o,00000004,4,string,ofs
las,4,00001f1c,.rodata,data,805ce324,00013984,str_img_las_00013984,las_16.o,00000004,4,string,img
las,4,00001f20,.rodata,data,805ce328,00013988,str_S_ana_before_las_00013988,las_16.o,0000000d,4,string,S_ana_before
las,4,00001f30,.rodata,data,805ce338,00013998,str_S_ana_after_las_00013998,las_16.o,0000000c,4,string,S_ana_after
las,4,00001f3c,.rodata,data,805ce344,000139a4,str_A_1_las_000139a4,las_16.o,00000004,4,string,A_1
las,4,00001f40,.rodata,data,805ce348,000139a8,str_BGM_FF_ENV_SUCCESS1_las_000139a8,las_16.o,00000014,4,string,BGM_FF_ENV_SUCCESS1
las,4,00001f54,.rodata,data,805ce35c,000139bc,str_A_ana_ana_las_000139bc,las_16.o,0000000a,4,string,A_ana_ana
las,4,00001f60,.rodata,data,805ce368,000139c8,str_A_ana_before_las_000139c8,las_16.o,0000000d,4,string,A_ana_before
las,4,00001f70,.rodata,data,805ce378,000139d8,str_A_ana_after_las_000139d8,las_16.o,0000000c,4,string,A_ana_after
las,4,00001f7c,.rodata,data,805ce384,000139e4,str_stg8_las_41_las_000139e4,las_16.o,0000000c,4,string,stg8_las_41
las,4,00001f88,.rodata,data,805ce390,000139f0,str_BGM_STG8_LST2_las_000139f0,las_16.o,0000000e,4,string,BGM_STG8_LST2
las,4,00001f98,.rodata,data,805ce3a0,00013a00,str_ENV_STG8_LAS1_las_00013a00,las_16.o,0000000e,4,string,ENV_STG8_LAS1
las,4,00001fa8,.rodata,data,805ce3b0,00013a10,str_A_pure_las_00013a10,las_16.o,00000007,4,string,A_pure
las,4,00001fb0,.rodata,data,805ce3b8,00013a18,str_S_door1_las_00013a18,las_17.o,00000008,4,string,S_door1
las,4,00001fb8,.rodata,data,805ce3c0,00013a20,str_e_bero_1_las_00013a20,las_17.o,00000009,4,string,e_bero_1
las,4,00001fc4,.rodata,data,805ce3cc,00013a2c,str_las_10_las_00013a2c,las_17.o,00000007,4,string,las_10
las,4,00001fcc,.rodata,data,805ce3d4,00013a34,str_sw_bero_2_las_00013a34,las_17.o,0000000a,4,string,sw_bero_2
las,4,00001fd8,.rodata,data,805ce3e0,00013a40,str_box_las_00013a40,las_17.o,00000004,4,string,box
las,4,00001fdc,.rodata,data,805ce3e4,00013a44,str_key_las_00013a44,las_17.o,00000004,4,string,key
las,4,00001fe0,.rodata,data,805ce3e8,00013a48,str_BGM_FF_ENV_SUCCESS1_las_00013a48,las_17.o,00000014,4,string,BGM_FF_ENV_SUCCESS1
las,4,00001ff4,.rodata,data,805ce3fc,00013a5c,str_SFX_STG8_SWITCH_BIKK_las_00013a5c,las_17.o,00000020,4,string,SFX_STG8_SWITCH_BIKKURI_APPEAR1
las,4,00002014,.rodata,data,805ce41c,00013a7c,str_kemuri_test_las_00013a7c,las_17.o,0000000c,4,string,kemuri_test
las,4,00002020,.rodata,data,805ce428,00013a88,str_switch_las_00013a88,las_17.o,00000007,4,string,switch
las,4,00002028,.rodata,data,805ce430,00013a90,str_stg8_las_42_las_00013a90,las_17.o,0000000c,4,string,stg8_las_42
las,4,00002034,.rodata,data,805ce43c,00013a9c,str_BGM_STG8_LST2_las_00013a9c,las_17.o,0000000e,4,string,BGM_STG8_LST2
las,4,00002044,.rodata,data,805ce44c,00013aac,str_ENV_STG8_LAS1_las_00013aac,las_17.o,0000000e,4,string,ENV_STG8_LAS1
las,4,00002054,.rodata,data,805ce45c,00013abc,str_クリボー_las_00013abc,las_17.o,00000009,4,string,クリボー
las,4,00002060,.rodata,data,805ce468,00013ac8,str_トゲクリボー_las_00013ac8,las_17.o,0000000d,4,string,トゲクリボー
las,4,00002070,.rodata,data,805ce478,00013ad8,str_ノコノコ_las_00013ad8,las_17.o,00000009,4,string,ノコノコ
las,4,0000207c,.rodata,data,805ce484,00013ae4,str_シンノスケ_las_00013ae4,las_17.o,0000000b,4,string,シンノスケ
las,4,00002088,.rodata,data,805ce490,00013af0,str_A_pure_las_00013af0,las_17.o,00000007,4,string,A_pure
las,4,00002090,.rodata,data,805ce498,00013af8,str_S_door1_las_00013af8,las_18.o,00000008,4,string,S_door1
las,4,00002098,.rodata,data,805ce4a0,00013b00,str_w_bero_1_las_00013b00,las_18.o,00000009,4,string,w_bero_1
las,4,000020a4,.rodata,data,805ce4ac,00013b0c,str_las_10_las_00013b0c,las_18.o,00000007,4,string,las_10
las,4,000020ac,.rodata,data,805ce4b4,00013b14,str_se_bero_2_las_00013b14,las_18.o,0000000a,4,string,se_bero_2
las,4,000020b8,.rodata,data,805ce4c0,00013b20,str_box_las_00013b20,las_18.o,00000004,4,string,box
las,4,000020bc,.rodata,data,805ce4c4,00013b24,str_key_las_00013b24,las_18.o,00000004,4,string,key
las,4,000020c0,.rodata,data,805ce4c8,00013b28,dat_las_00013b28,las_18.o,00000004,4,,
las,4,000020c4,.rodata,data,805ce4cc,00013b2c,dat_las_00013b2c,las_18.o,00000004,4,,
las,4,000020c8,.rodata,data,805ce4d0,00013b30,str_switch_las_00013b30,las_18.o,00000007,4,string,switch
las,4,000020d0,.rodata,data,805ce4d8,00013b38,str_BGM_FF_ENV_SUCCESS1_las_00013b38,las_18.o,00000014,4,string,BGM_FF_ENV_SUCCESS1
las,4,000020e4,.rodata,data,805ce4ec,00013b4c,str_stg8_las_43_las_00013b4c,las_18.o,0000000c,4,string,stg8_las_43
las,4,000020f0,.rodata,data,805ce4f8,00013b58,str_BGM_STG8_LST2_las_00013b58,las_18.o,0000000e,4,string,BGM_STG8_LST2
las,4,00002100,.rodata,data,805ce508,00013b68,str_ENV_STG8_LAS1_las_00013b68,las_18.o,0000000e,4,string,ENV_STG8_LAS1
las,4,00002110,.rodata,data,805ce518,00013b78,str_A_pure_las_00013b78,las_18.o,00000007,4,string,A_pure
las,4,00002118,.rodata,data,805ce520,00013b80,str_S_doa_l_01_las_00013b80,las_19.o,0000000b,4,string,S_doa_l_01
las,4,00002124,.rodata,data,805ce52c,00013b8c,str_S_doa_l_02_las_00013b8c,las_19.o,0000000b,4,string,S_doa_l_02
las,4,00002130,.rodata,data,805ce538,00013b98,str_S_doa_r_01_las_00013b98,las_19.o,0000000b,4,string,S_doa_r_01
las,4,0000213c,.rodata,data,805ce544,00013ba4,str_S_doa_r_02_las_00013ba4,las_19.o,0000000b,4,string,S_doa_r_02
las,4,00002148,.rodata,data,805ce550,00013bb0,str_S_doa_r2_01_las_00013bb0,las_19.o,0000000c,4,string,S_doa_r2_01
las,4,00002154,.rodata,data,805ce55c,00013bbc,str_S_doa_r2_02_las_00013bbc,las_19.o,0000000c,4,string,S_doa_r2_02
las,4,00002160,.rodata,data,805ce568,00013bc8,str_w_bero_las_00013bc8,las_19.o,00000007,4,string,w_bero
las,4,00002168,.rodata,data,805ce570,00013bd0,str_las_09_las_00013bd0,las_19.o,00000007,4,string,las_09
las,4,00002170,.rodata,data,805ce578,00013bd8,str_e_bero_las_00013bd8,las_19.o,00000007,4,string,e_bero
las,4,00002178,.rodata,data,805ce580,00013be0,str_e_bero_1_las_00013be0,las_19.o,00000009,4,string,e_bero_1
las,4,00002184,.rodata,data,805ce58c,00013bec,str_las_21_las_00013bec,las_19.o,00000007,4,string,las_21
las,4,0000218c,.rodata,data,805ce594,00013bf4,str_e_bero_2_las_00013bf4,las_19.o,00000009,4,string,e_bero_2
las,4,00002198,.rodata,data,805ce5a0,00013c00,str_n_bero_las_00013c00,las_19.o,00000007,4,string,n_bero
las,4,000021a0,.rodata,data,805ce5a8,00013c08,str_las_20_las_00013c08,las_19.o,00000007,4,string,las_20
las,4,000021a8,.rodata,data,805ce5b0,00013c10,str_s_bero_1_las_00013c10,las_19.o,00000009,4,string,s_bero_1
las,4,000021b4,.rodata,data,805ce5bc,00013c1c,str_S_kai_02_las_00013c1c,las_19.o,00000009,4,string,S_kai_02
las,4,000021c0,.rodata,data,805ce5c8,00013c28,str_S_kai_03_las_00013c28,las_19.o,00000009,4,string,S_kai_03
las,4,000021cc,.rodata,data,805ce5d4,00013c34,str_S_kai_04_las_00013c34,las_19.o,00000009,4,string,S_kai_04
las,4,000021d8,.rodata,data,805ce5e0,00013c40,str_S_kai_05_las_00013c40,las_19.o,00000009,4,string,S_kai_05
las,4,000021e4,.rodata,data,805ce5ec,00013c4c,str_S_kai_06_las_00013c4c,las_19.o,00000009,4,string,S_kai_06
las,4,000021f0,.rodata,data,805ce5f8,00013c58,str_S_kai_07_las_00013c58,las_19.o,00000009,4,string,S_kai_07
las,4,000021fc,.rodata,data,805ce604,00013c64,str_S_kai_08_las_00013c64,las_19.o,00000009,4,string,S_kai_08
las,4,00002208,.rodata,data,805ce610,00013c70,str_S_kai_09_las_00013c70,las_19.o,00000009,4,string,S_kai_09
las,4,00002214,.rodata,data,805ce61c,00013c7c,str_S_kai_10_las_00013c7c,las_19.o,00000009,4,string,S_kai_10
las,4,00002220,.rodata,data,805ce628,00013c88,str_S_kai_11_las_00013c88,las_19.o,00000009,4,string,S_kai_11
las,4,0000222c,.rodata,data,805ce634,00013c94,str_S_kai_12_las_00013c94,las_19.o,00000009,4,string,S_kai_12
las,4,00002238,.rodata,data,805ce640,00013ca0,str_S_kai_13_las_00013ca0,las_19.o,00000009,4,string,S_kai_13
las,4,00002244,.rodata,data,805ce64c,00013cac,str_S_kai_14_las_00013cac,las_19.o,00000009,4,string,S_kai_14
las,4,00002250,.rodata,data,805ce658,00013cb8,str_S_kai_15_las_00013cb8,las_19.o,00000009,4,string,S_kai_15
las,4,0000225c,.rodata,data,805ce664,00013cc4,str_S_kai_16_las_00013cc4,las_19.o,00000009,4,string,S_kai_16
las,4,00002268,.rodata,data,805ce670,00013cd0,str_S_kai_17_las_00013cd0,las_19.o,00000009,4,string,S_kai_17
las,4,00002274,.rodata,data,805ce67c,00013cdc,str_S_kai_18_las_00013cdc,las_19.o,00000009,4,string,S_kai_18
las,4,00002280,.rodata,data,805ce688,00013ce8,str_S_kai_25_las_00013ce8,las_19.o,00000009,4,string,S_kai_25
las,4,0000228c,.rodata,data,805ce694,00013cf4,str_S_kai_20_las_00013cf4,las_19.o,00000009,4,string,S_kai_20
las,4,00002298,.rodata,data,805ce6a0,00013d00,str_S_kai_21_las_00013d00,las_19.o,00000009,4,string,S_kai_21
las,4,000022a4,.rodata,data,805ce6ac,00013d0c,str_S_kai_22_las_00013d0c,las_19.o,00000009,4,string,S_kai_22
las,4,000022b0,.rodata,data,805ce6b8,00013d18,str_S_kai_23_las_00013d18,las_19.o,00000009,4,string,S_kai_23
las,4,000022bc,.rodata,data,805ce6c4,00013d24,str_S_kai_24_las_00013d24,las_19.o,00000009,4,string,S_kai_24
las,4,000022c8,.rodata,data,805ce6d0,00013d30,str_S_yuka_las_00013d30,las_19.o,00000007,4,string,S_yuka
las,4,000022d0,.rodata,data,805ce6d8,00013d38,str_S_under_las_00013d38,las_19.o,00000008,4,string,S_under
las,4,000022d8,.rodata,data,805ce6e0,00013d40,str_A_under_las_00013d40,las_19.o,00000008,4,string,A_under
las,4,000022e0,.rodata,data,805ce6e8,00013d48,str_S_kai_26_las_00013d48,las_19.o,00000009,4,string,S_kai_26
las,4,000022ec,.rodata,data,805ce6f4,00013d54,str_S_kai_19_las_00013d54,las_19.o,00000009,4,string,S_kai_19
las,4,000022f8,.rodata,data,805ce700,00013d60,str_SFX_STG8_MAP_MOVE1_las_00013d60,las_19.o,00000013,4,string,SFX_STG8_MAP_MOVE1
las,4,0000230c,.rodata,data,805ce714,00013d74,str_las_10_las_00013d74,las_19.o,00000007,4,string,las_10
las,4,00002314,.rodata,data,805ce71c,00013d7c,str_ret_chgmap_evt_las_00013d7c,las_19.o,0000000f,4,string,ret_chgmap_evt
las,4,00002324,.rodata,data,805ce72c,00013d8c,str_chgmap_evt_las_00013d8c,las_19.o,0000000b,4,string,chgmap_evt
las,4,00002330,.rodata,data,805ce738,00013d98,str_BGM_STG8_LST1_las_00013d98,las_19.o,0000000e,4,string,BGM_STG8_LST1
las,4,00002340,.rodata,data,805ce748,00013da8,str_BGM_STG8_LST3_las_00013da8,las_19.o,0000000e,4,string,BGM_STG8_LST3
las,4,00002350,.rodata,data,805ce758,00013db8,str_ENV_STG8_LAS1_las_00013db8,las_19.o,0000000e,4,string,ENV_STG8_LAS1
las,4,00002360,.rodata,data,805ce768,00013dc8,str_S_futa_las_00013dc8,las_19.o,00000007,4,string,S_futa
las,4,00002368,.rodata,data,805ce770,00013dd0,str_A_futa_las_00013dd0,las_19.o,00000007,4,string,A_futa
las,4,00002370,.rodata,data,805ce778,00013dd8,str_マホーン１_las_00013dd8,las_19.o,0000000b,4,string,マホーン１
las,4,0000237c,.rodata,data,805ce784,00013de4,str_マホーン２_las_00013de4,las_19.o,0000000b,4,string,マホーン２
las,4,00002388,.rodata,data,805ce790,00013df0,str_マホーン３_las_00013df0,las_19.o,0000000b,4,string,マホーン３
las,4,00002394,.rodata,data,805ce79c,00013dfc,str_A_be_las_00013dfc,las_19.o,00000005,4,string,A_be
las,4,0000239c,.rodata,data,805ce7a4,00013e04,str_switch1_las_00013e04,las_19.o,00000008,4,string,switch1
las,4,000023a4,.rodata,data,805ce7ac,00013e0c,zero_las_00013e0c,las_19.o,00000001,4,zero,
las,4,000023a8,.rodata,data,805ce7b0,00013e10,str_switch2_las_00013e10,las_19.o,00000008,4,string,switch2
las,4,000023b0,.rodata,data,805ce7b8,00013e18,str_A_3_las_00013e18,las_19.o,00000004,4,string,A_3
las,4,000023b4,.rodata,data,805ce7bc,00013e1c,str_S_1_las_00013e1c,las_19.o,00000004,4,string,S_1
las,4,000023b8,.rodata,data,805ce7c0,00013e20,str_mobj_item00_las_00013e20,las_19.o,0000000c,4,string,mobj_item00
las,4,000023c8,.rodata,data,805ce7d0,00013e30,str_S_doa_01_las_00013e30,las_20.o,00000009,4,string,S_doa_01
las,4,000023d4,.rodata,data,805ce7dc,00013e3c,str_S_doa_02_las_00013e3c,las_20.o,00000009,4,string,S_doa_02
las,4,000023e0,.rodata,data,805ce7e8,00013e48,str_e_bero_las_00013e48,las_20.o,00000007,4,string,e_bero
las,4,000023e8,.rodata,data,805ce7f0,00013e50,str_las_22_las_00013e50,las_20.o,00000007,4,string,las_22
las,4,000023f0,.rodata,data,805ce7f8,00013e58,str_w_bero_las_00013e58,las_20.o,00000007,4,string,w_bero
las,4,000023f8,.rodata,data,805ce800,00013e60,str_s_bero_1_las_00013e60,las_20.o,00000009,4,string,s_bero_1
las,4,00002404,.rodata,data,805ce80c,00013e6c,str_las_19_las_00013e6c,las_20.o,00000007,4,string,las_19
las,4,0000240c,.rodata,data,805ce814,00013e74,str_n_bero_las_00013e74,las_20.o,00000007,4,string,n_bero
las,4,00002414,.rodata,data,805ce81c,00013e7c,str_s_bero_2_las_00013e7c,las_20.o,00000009,4,string,s_bero_2
las,4,00002420,.rodata,data,805ce828,00013e88,str_las_21_las_00013e88,las_20.o,00000007,4,string,las_21
las,4,00002428,.rodata,data,805ce830,00013e90,str_S_hgm_01a_las_00013e90,las_20.o,0000000a,4,string,S_hgm_01a
las,4,00002434,.rodata,data,805ce83c,00013e9c,str_S_hgm_02a_las_00013e9c,las_20.o,0000000a,4,string,S_hgm_02a
las,4,00002440,.rodata,data,805ce848,00013ea8,str_S_hgm_03a_las_00013ea8,las_20.o,0000000a,4,string,S_hgm_03a
las,4,0000244c,.rodata,data,805ce854,00013eb4,str_S_hgm_04a_las_00013eb4,las_20.o,0000000a,4,string,S_hgm_04a
las,4,00002458,.rodata,data,805ce860,00013ec0,str_S_hgm_06a_las_00013ec0,las_20.o,0000000a,4,string,S_hgm_06a
las,4,00002464,.rodata,data,805ce86c,00013ecc,str_S_hgm_07a_las_00013ecc,las_20.o,0000000a,4,string,S_hgm_07a
las,4,00002470,.rodata,data,805ce878,00013ed8,str_S_hgm_08a_las_00013ed8,las_20.o,0000000a,4,string,S_hgm_08a
las,4,0000247c,.rodata,data,805ce884,00013ee4,str_S_hgm_10a_las_00013ee4,las_20.o,0000000a,4,string,S_hgm_10a
las,4,00002488,.rodata,data,805ce890,00013ef0,str_S_hgm_11a_las_00013ef0,las_20.o,0000000a,4,string,S_hgm_11a
las,4,00002494,.rodata,data,805ce89c,00013efc,str_S_hgm_14a_las_00013efc,las_20.o,0000000a,4,string,S_hgm_14a
las,4,000024a0,.rodata,data,805ce8a8,00013f08,str_S_hgm_15a_las_00013f08,las_20.o,0000000a,4,string,S_hgm_15a
las,4,000024ac,.rodata,data,805ce8b4,00013f14,str_S_hgm_16a_las_00013f14,las_20.o,0000000a,4,string,S_hgm_16a
las,4,000024b8,.rodata,data,805ce8c0,00013f20,str_S_hgm_19a_las_00013f20,las_20.o,0000000a,4,string,S_hgm_19a
las,4,000024c4,.rodata,data,805ce8cc,00013f2c,str_S_hgm_20a_las_00013f2c,las_20.o,0000000a,4,string,S_hgm_20a
las,4,000024d0,.rodata,data,805ce8d8,00013f38,str_S_hgm_05a_las_00013f38,las_20.o,0000000a,4,string,S_hgm_05a
las,4,000024dc,.rodata,data,805ce8e4,00013f44,str_S_hgm_09a_las_00013f44,las_20.o,0000000a,4,string,S_hgm_09a
las,4,000024e8,.rodata,data,805ce8f0,00013f50,str_S_hgm_12a_las_00013f50,las_20.o,0000000a,4,string,S_hgm_12a
las,4,000024f4,.rodata,data,805ce8fc,00013f5c,str_S_hgm_13a_las_00013f5c,las_20.o,0000000a,4,string,S_hgm_13a
las,4,00002500,.rodata,data,805ce908,00013f68,str_S_hgm_17a_las_00013f68,las_20.o,0000000a,4,string,S_hgm_17a
las,4,0000250c,.rodata,data,805ce914,00013f74,str_S_hgm_18a_las_00013f74,las_20.o,0000000a,4,string,S_hgm_18a
las,4,00002518,.rodata,data,805ce920,00013f80,str_S_hgm_01b_las_00013f80,las_20.o,0000000a,4,string,S_hgm_01b
las,4,00002524,.rodata,data,805ce92c,00013f8c,str_S_hgm_02b_las_00013f8c,las_20.o,0000000a,4,string,S_hgm_02b
las,4,00002530,.rodata,data,805ce938,00013f98,str_S_hgm_03b_las_00013f98,las_20.o,0000000a,4,string,S_hgm_03b
las,4,0000253c,.rodata,data,805ce944,00013fa4,str_S_hgm_04b_las_00013fa4,las_20.o,0000000a,4,string,S_hgm_04b
las,4,00002548,.rodata,data,805ce950,00013fb0,str_S_hgm_06b_las_00013fb0,las_20.o,0000000a,4,string,S_hgm_06b
las,4,00002554,.rodata,data,805ce95c,00013fbc,str_S_hgm_07b_las_00013fbc,las_20.o,0000000a,4,string,S_hgm_07b
las,4,00002560,.rodata,data,805ce968,00013fc8,str_S_hgm_08b_las_00013fc8,las_20.o,0000000a,4,string,S_hgm_08b
las,4,0000256c,.rodata,data,805ce974,00013fd4,str_S_hgm_10b_las_00013fd4,las_20.o,0000000a,4,string,S_hgm_10b
las,4,00002578,.rodata,data,805ce980,00013fe0,str_S_hgm_11b_las_00013fe0,las_20.o,0000000a,4,string,S_hgm_11b
las,4,00002584,.rodata,data,805ce98c,00013fec,str_S_hgm_14b_las_00013fec,las_20.o,0000000a,4,string,S_hgm_14b
las,4,00002590,.rodata,data,805ce998,00013ff8,str_S_hgm_15b_las_00013ff8,las_20.o,0000000a,4,string,S_hgm_15b
las,4,0000259c,.rodata,data,805ce9a4,00014004,str_S_hgm_16b_las_00014004,las_20.o,0000000a,4,string,S_hgm_16b
las,4,000025a8,.rodata,data,805ce9b0,00014010,str_S_hgm_05b_las_00014010,las_20.o,0000000a,4,string,S_hgm_05b
las,4,000025b4,.rodata,data,805ce9bc,0001401c,str_S_hgm_09b_las_0001401c,las_20.o,0000000a,4,string,S_hgm_09b
las,4,000025c0,.rodata,data,805ce9c8,00014028,str_S_hgm_12b_las_00014028,las_20.o,0000000a,4,string,S_hgm_12b
las,4,000025cc,.rodata,data,805ce9d4,00014034,str_S_hgm_13b_las_00014034,las_20.o,0000000a,4,string,S_hgm_13b
las,4,000025d8,.rodata,data,805ce9e0,00014040,str_S_hgm_17b_las_00014040,las_20.o,0000000a,4,string,S_hgm_17b
las,4,000025e4,.rodata,data,805ce9ec,0001404c,str_S_hgm_21a_las_0001404c,las_20.o,0000000a,4,string,S_hgm_21a
las,4,000025f0,.rodata,data,805ce9f8,00014058,str_S_hgm_21b_las_00014058,las_20.o,0000000a,4,string,S_hgm_21b
las,4,000025fc,.rodata,data,805cea04,00014064,str_S_hgm_22a_las_00014064,las_20.o,0000000a,4,string,S_hgm_22a
las,4,00002608,.rodata,data,805cea10,00014070,str_S_hgm_22b_las_00014070,las_20.o,0000000a,4,string,S_hgm_22b
las,4,00002614,.rodata,data,805cea1c,0001407c,str_S_hgm_23a_las_0001407c,las_20.o,0000000a,4,string,S_hgm_23a
las,4,00002620,.rodata,data,805cea28,00014088,str_S_hgm_23b_las_00014088,las_20.o,0000000a,4,string,S_hgm_23b
las,4,0000262c,.rodata,data,805cea34,00014094,str_S_move_dai_las_00014094,las_20.o,0000000b,4,string,S_move_dai
las,4,00002638,.rodata,data,805cea40,000140a0,str_A_move_dai_las_000140a0,las_20.o,0000000b,4,string,A_move_dai
las,4,00002644,.rodata,data,805cea4c,000140ac,str_S_hosi_02a_las_000140ac,las_20.o,0000000b,4,string,S_hosi_02a
las,4,00002650,.rodata,data,805cea58,000140b8,str_S_hosi_02b_las_000140b8,las_20.o,0000000b,4,string,S_hosi_02b
las,4,0000265c,.rodata,data,805cea64,000140c4,str_S_hosi_03a_las_000140c4,las_20.o,0000000b,4,string,S_hosi_03a
las,4,00002668,.rodata,data,805cea70,000140d0,str_S_hosi_03b_las_000140d0,las_20.o,0000000b,4,string,S_hosi_03b
las,4,00002674,.rodata,data,805cea7c,000140dc,str_S_hosi_04a_las_000140dc,las_20.o,0000000b,4,string,S_hosi_04a
las,4,00002680,.rodata,data,805cea88,000140e8,str_S_hosi_04b_las_000140e8,las_20.o,0000000b,4,string,S_hosi_04b
las,4,0000268c,.rodata,data,805cea94,000140f4,str_S_hosi_05a_las_000140f4,las_20.o,0000000b,4,string,S_hosi_05a
las,4,00002698,.rodata,data,805ceaa0,00014100,str_S_hosi_05b_las_00014100,las_20.o,0000000b,4,string,S_hosi_05b
las,4,000026a4,.rodata,data,805ceaac,0001410c,str_S_hosi_06a_las_0001410c,las_20.o,0000000b,4,string,S_hosi_06a
las,4,000026b0,.rodata,data,805ceab8,00014118,str_S_hosi_06b_las_00014118,las_20.o,0000000b,4,string,S_hosi_06b
las,4,000026bc,.rodata,data,805ceac4,00014124,str_S_hosi_07a_las_00014124,las_20.o,0000000b,4,string,S_hosi_07a
las,4,000026c8,.rodata,data,805cead0,00014130,str_S_hosi_07b_las_00014130,las_20.o,0000000b,4,string,S_hosi_07b
las,4,000026d4,.rodata,data,805ceadc,0001413c,str_S_hosi_08a_las_0001413c,las_20.o,0000000b,4,string,S_hosi_08a
las,4,000026e0,.rodata,data,805ceae8,00014148,str_S_hosi_08b_las_00014148,las_20.o,0000000b,4,string,S_hosi_08b
las,4,000026ec,.rodata,data,805ceaf4,00014154,str_SFX_STG8_STAR_LIGHTU_las_00014154,las_20.o,00000017,4,string,SFX_STG8_STAR_LIGHTUP2
las,4,00002704,.rodata,data,805ceb0c,0001416c,str_SFX_STG8_QUAKE3_las_0001416c,las_20.o,00000010,4,string,SFX_STG8_QUAKE3
las,4,00002714,.rodata,data,805ceb1c,0001417c,str_hosi_02_sw_las_0001417c,las_20.o,0000000b,4,string,hosi_02_sw
las,4,00002720,.rodata,data,805ceb28,00014188,str_hosi_03_sw_las_00014188,las_20.o,0000000b,4,string,hosi_03_sw
las,4,0000272c,.rodata,data,805ceb34,00014194,str_hosi_04_sw_las_00014194,las_20.o,0000000b,4,string,hosi_04_sw
las,4,00002738,.rodata,data,805ceb40,000141a0,str_hosi_05_sw_las_000141a0,las_20.o,0000000b,4,string,hosi_05_sw
las,4,00002744,.rodata,data,805ceb4c,000141ac,str_hosi_06_sw_las_000141ac,las_20.o,0000000b,4,string,hosi_06_sw
las,4,00002750,.rodata,data,805ceb58,000141b8,str_hosi_07_sw_las_000141b8,las_20.o,0000000b,4,string,hosi_07_sw
las,4,0000275c,.rodata,data,805ceb64,000141c4,str_hosi_08_sw_las_000141c4,las_20.o,0000000b,4,string,hosi_08_sw
las,4,00002768,.rodata,data,805ceb70,000141d0,str_stardust_n64_las_000141d0,las_20.o,0000000d,4,string,stardust_n64
las,4,00002778,.rodata,data,805ceb80,000141e0,str_SFX_STG8_STAR_LIGHTU_las_000141e0,las_20.o,00000017,4,string,SFX_STG8_STAR_LIGHTUP1
las,4,00002790,.rodata,data,805ceb98,000141f8,str_BGM_STG8_LST3_las_000141f8,las_20.o,0000000e,4,string,BGM_STG8_LST3
las,4,000027a0,.rodata,data,805ceba8,00014208,str_ENV_STG8_LAS5_las_00014208,las_20.o,0000000e,4,string,ENV_STG8_LAS5
las,4,000027b0,.rodata,data,805cebb8,00014218,str_kusari_las_00014218,las_20.o,00000007,4,string,kusari
